DefaultSC.A1ModJulian,DefaultSC.EarthMJ2000Eq.X,DefaultSC.EarthMJ2000Eq.Y,DefaultSC.EarthMJ2000Eq.Z
29002.3030083847,-3751.742003268752,-3598.538446055035,4511.368935318612
29002.3031497018,-3719.205123993414,-3545.327290374382,4580.491267548059
29002.30327945788,-3688.734221093287,-3495.901178207775,4643.223364967387
29002.30366658419,-3594.483535099567,-3345.284579072271,4826.105846393213
29002.30455418408,-3360.113063071235,-2983.083885328055,5220.126537798829
29002.30561187396,-3049.606180555813,-2523.843909508515,5640.557004058521
29002.30669170184,-2700.752324120822,-2028.646550243598,6010.646864458403
29002.30777531379,-2322.07649011525,-1510.231781933216,6318.195463997811
29002.30886061938,-1918.172742999567,-974.9829206682232,6559.000928650211
29002.30994737505,-1493.367915372693,-428.6686655028578,6730.306369235024
29002.31103550885,-1052.166926891995,122.8905259524974,6830.158801845376
29002.3121249386,-599.2650998636856,673.8009778649256,6857.376496750509
29002.31321558233,-139.4925689897852,1218.165840579426,6811.564231881395
29002.31430734416,322.2326917422231,1750.142901463583,6693.119355239272
29002.31540009402,780.9502459752861,2264.000141719195,6503.236177636496
29002.31649371356,1231.731761445402,2754.202618869612,6243.891490145125
29002.31758807222,1669.72608568234,3215.463187502659,5917.826861558578
29002.31868305702,2090.225307984289,3642.814358947858,5528.510551738497
29002.31977854252,2488.705081120815,4031.650780717403,5080.107371699427
29002.32087443032,2860.889196852898,4377.794516881877,4577.416965842687
29002.32197061394,3202.783218897588,4677.527309710231,4025.832978328757
29002.32306701383,3510.729039250091,4927.640702350121,3431.266065125374
29002.32416354605,3781.433705761814,5125.460444685033,2800.09282523181
29002.32526015418,4012.012349101653,5268.880332636745,2139.0675471684
29002.32635679386,4200.012147606297,5356.377583096974,1455.255459898679
29002.32745343563,4343.436664096637,5387.026279280784,755.9542550925273
29002.32855002762,4440.761619603822,5360.505436818896,48.63986758687474
29002.32964655783,4490.957472222863,5277.102037689106,-659.1528616178066
29002.33074301141,4493.492644486296,5137.704336651428,-1359.882698743701
29002.33183938615,4448.338753919739,4943.790239316128,-2046.090656828851
29002.33293566664,4355.97094625656,4697.415298085898,-2710.461491561275
29002.33403181955,4217.366489876598,4401.195839210207,-3345.898837782288
29002.33512781816,4033.993637899346,4058.277262666734,-3945.615574888817
29002.33622363499,3807.796487791549,3672.302256846263,-4503.200857218045
29002.33731922035,3541.18034806834,3247.381408844061,-5012.678334226101
29002.33841451354,3236.987055207425,2788.048712028567,-5468.579040621112
29002.33950944023,2898.467394000683,2299.216066081286,-5866.002020516115
29002.3406039201,2529.245619854115,1786.118580536699,-6200.673307989536
29002.34169786169,2133.283103190964,1254.26115380983,-6468.993371541713
29002.34279115181,1714.840829825994,709.3648323444322,-6668.078803285938
29002.34388367148,1278.428219736293,157.2968339296394,-6795.803182971268
29002.34457656283,994.2838220250054,-194.0747567238561,-6839.201608302564
29002.34490534196,857.8862682096093,-360.6024153723642,-6849.492034490084
29002.34504077532,801.4511241181191,-429.1074824341706,-6851.797058688978
29002.34521806519,727.3766701078691,-518.6761004519981,-6853.107347338362
29002.34575660295,501.1972406445226,-789.7494128434922,-6845.210936200613
29002.34676587787,74.26509351640056,-1291.68224458978,-6782.344028476934
29002.34784507383,-382.8952792569957,-1815.192331954431,-6646.280961527394
29002.34893153465,-839.06579167287,-2322.98716739244,-6438.716488482973
29002.35001763088,-1286.150881090627,-2805.882745329253,-6162.492124277839
29002.35110246317,-1719.021496219583,-3258.339947542725,-5820.788622221698
29002.3521859195,-2133.045494252452,-3675.540021709058,-5417.385723215938
29002.35326801015,-2523.852346418387,-4053.106348989374,-4956.688744104452
29002.35434876651,-2887.336604811104,-4387.102496728246,-4443.698207760577
29002.35542825699,-3219.704617522512,-4674.074884848697,-3883.942388508163
29002.35650658519,-3517.50941912216,-4911.081541656748,-3283.411523788495
29002.35758387024,-3777.676918047625,-5095.712055804368,-2648.500300611221
29002.35866059415,-3997.599299839259,-5226.141993687619,-1985.721188782636
29002.35973630359,-4174.901815007454,-5301.001099906682,-1302.438884623869
29002.36081144081,-4307.844122070762,-5319.613537974568,-605.6712219856304
29002.36188625313,-4395.088751231549,-5281.838148034561,97.32377138740563
29002.3629609371,-4435.755821982983,-5188.103296256872,799.2014712785264
29002.36403571427,-4429.439761344479,-5039.40259275376,1492.651332615612
29002.36511079385,-4376.20971581415,-4837.285898420721,2170.444036408035
29002.36618638981,-4276.608768642178,-4583.841940332911,2825.512786145685
29002.36726015825,-4132.044581633019,-4282.450628847838,3449.57273624906
29002.36833707515,-3943.361364271718,-3934.889145864058,4038.876608921949
29002.36897093314,-3812.662427778529,-3710.609684242018,4366.091433136628
29002.36924398038,-3752.029203649428,-3609.759691374648,4502.173660618716
29002.36938795855,-3719.028366784848,-3555.589633692289,4572.700996538599
29002.36952130047,-3687.839046513866,-3504.822353958815,4637.246322814127
29002.36993805736,-3586.532812695266,-3342.530947515059,4834.081285207044
29002.37085899013,-3342.822087656587,-2965.560274778958,5241.457367239736
29002.37192107327,-3029.939758062212,-2502.66103261172,5660.856629782936
29002.37300147417,-2679.928361769545,-2005.577944107795,6027.978941320134
29002.37408522049,-2300.444640778899,-1485.711222219774,6332.195575887195
29002.3751706239,-1895.972515168325,-949.2856600305817,6569.500191238238
29002.3762574731,-1470.834977427047,-402.0683689087808,6737.184429010102
29002.37734569246,-1029.54270638901,150.1080604517466,6833.334308333752
29002.37843520969,-576.7885438042075,701.3478456921398,6856.808730642306
29002.37952594673,-117.3997933305694,1245.751980651609,6807.251269576855
29002.38061778422,343.699277044921,1777.465700436209,6685.101008696068
29002.3817105989,801.5573512451905,2290.763067214965,6491.593468712202
29002.38280427405,1251.255696436016,2780.115852610968,6228.745319015881
29002.38389867881,1687.954450845407,3240.245889499689,5899.336965473815
29002.38499369046,2106.955918081971,3666.194350260049,5506.87739202666
29002.38608919438,2503.756295040704,4053.375863277788,5055.563057480504
29002.38718509183,2874.097473162693,4397.630470322889,4550.225699066635
29002.38828127571,3214.00493174724,4695.260481982011,3996.288384135631
29002.38937766896,3519.842981185382,4943.081092190119,3399.686200498376
29002.39047419461,3788.343153742953,5138.444023624944,2766.813676003661
29002.39157078921,4016.642406405365,5279.267939074008,2104.447198360231
29002.39266740177,4202.311627850508,5364.057817073951,1419.670693928418
29002.39376400301,4343.38045154685,5391.918057690761,719.7923887032152
29002.39486056003,4438.352238929402,5362.557923722661,12.28220587375954
29002.39595705874,4486.221288967924,5276.293376122269,-695.3217632941743
29002.39705346525,4486.480299155662,5134.045017908548,-1395.46808369997
29002.39814978383,4439.126275585189,4937.321627350058,-2080.708369827124
29002.39924600443,4344.657998535539,4688.208234500776,-2743.741260729456
29002.40034209555,4204.074983135943,4389.350000420885,-3377.485857153789
29002.40143804193,4018.864329627147,4043.916575116914,-3975.179163033142
29002.40253380448,3790.990977003703,3655.580443252693,-4530.424988484611
29002.40362933416,3522.877987850105,3228.477231206666,-5037.272269960049
29002.40472458122,3217.379934855511,2767.159511470315,-5490.284360070316
29002.40581946372,2877.762996801801,2276.563067297585,-5884.586895009496
29002.40691389352,2507.665678784641,1761.945495267149,-6215.936518968998
29002.40800777525,2111.060584004767,1228.830227563568,-6480.769189172576
29002.40910100264,1692.21344554818,682.9486602185788,-6676.241488261359
29002.41019345646,1255.638198986761,130.1786827497428,-6800.266081730147
29002.41083400539,993.124815811832,-194.9569972290207,-6839.220088358358
29002.41118098592,849.3381741843539,-370.8577361627991,-6849.808913626152
29002.41131810697,792.2548213234743,-440.2711185320626,-6851.951330202396
29002.4114527287,736.0819851416995,-508.3471955886121,-6852.92822307178
29002.41188325554,555.6805428823996,-725.4490093309182,-6848.55624610751
29002.4128726671,138.0844577774169,-1219.217730297874,-6795.26012635892
29002.41395000496,-317.8779438753798,-1744.527879788746,-6669.107994564261
29002.41503628149,-774.2464276007362,-2255.728302457088,-6471.178420945143
29002.41612249729,-1222.347553697411,-2742.891529827105,-6204.196588652778
29002.41720749123,-1656.928977543725,-3200.301070135233,-5871.268412660469
29002.41829112171,-2073.326090052061,-3623.069055557266,-5476.083885313198
29002.41937337797,-2467.133518565518,-4006.749842510694,-5022.968762469267
29002.42045430586,-2834.217702067705,-4347.345745029436,-4516.837827052387
29002.4215339656,-3170.74226166324,-4641.328809794806,-3963.150954841178
29002.42261244398,-3473.210276164167,-4885.678101491742,-3367.844965513171
29002.42368986962,-3738.500661070405,-5077.908056799666,-2737.256564317944
29002.42476670829,-3963.94944944199,-5216.114514844133,-2077.865557739086
29002.42584236305,-4147.100128765233,-5298.835748803441,-1397.093765499239
29002.42691755685,-4286.201571010785,-5325.33944691926,-701.7585451743137
29002.42799239708,-4379.827136728227,-5295.390363896298,0.8079761108322501
29002.42906708403,-4427.032044879758,-5209.337151617829,703.26697270944
29002.43014182309,-4427.34428328082,-5068.097801031877,1398.290902053821
29002.43121684199,-4380.766265299296,-4873.144885014018,2078.646206948313
29002.43229234784,-4287.773786293912,-4626.49570980563,2737.235881304879
29002.43336965811,-4149.14607274289,-4330.361176318649,3367.81447273284
29002.43444684925,-3966.55768889809,-3988.362173334643,3962.531770801825
29002.43552496105,-3741.791642939494,-3603.818243013983,4515.661681889409
29002.43565433568,-3712.106505328707,-3555.024464905016,4578.92762658909
29002.43577394355,-3684.15886410851,-3509.431971023767,4636.795037297745
29002.43613965813,-3595.745118176642,-3367.218025003994,4809.942865172761
29002.43710496823,-3341.665086475331,-2972.637284753327,5238.256291790095
29002.43817264957,-3027.82333507959,-2507.07705136543,5660.120935333176
29002.43925371533,-2678.219272421078,-2009.335066564397,6027.568939339506
29002.44033756575,-2299.33102863593,-1489.017617926,6331.8990228628
29002.44142300876,-1895.487323242092,-952.135967293301,6569.297509877571
29002.44250988783,-1470.986766582711,-404.4367096438761,6737.073759345414
29002.44359813561,-1030.330497746895,148.2464858070715,6833.315013875442
29002.4446876753,-578.2066811310697,700.010168591176,6856.879359467261
29002.4457784258,-119.4374306866383,1244.94833251651,6807.41064599947
29002.44687027521,341.0626226114981,1777.204365543016,6685.347515737557
29002.44796310379,798.3500362277139,2291.048219313774,6491.923902406837
29002.44905678585,1247.508458889481,2780.941688136543,6229.157430760823
29002.450151199,1683.707378370631,3241.604713367382,5899.825884599557
29002.45124622373,2102.2555760443,3668.073673247845,5507.435699827449
29002.45234174822,2498.654776943813,4055.75786920157,5056.180376751614
29002.45343765545,2868.644575368438,4400.485408331775,4550.898595481431
29002.45453385268,3208.25915757809,4698.558126246556,3997.006587868735
29002.45563023671,3513.858573764253,4946.780322608229,3400.453075902329
29002.45672674524,3782.182271798284,5142.504519443942,2767.625520831794
29002.45782331914,4010.370536128055,5283.64679141309,2105.297609294535
29002.45891992181,4195.99774691216,5368.709682276442,1420.543770110615
29002.46001649882,4337.089649238288,5396.792701242603,720.6876881101413
29002.46111301742,4432.150862478021,5367.60471918862,13.19935020416764
29002.46220947793,4480.176618421499,5281.460392745727,-694.3926098031425
29002.46330585174,4480.657604356434,5139.278084573076,-1394.540274947351
29002.4644021367,4433.588018805644,4942.566309383781,-2079.791133113653
29002.46549830586,4339.465450405288,4693.414348358896,-2742.833757368283
29002.46659436815,4199.281914018133,4394.458297989426,-3376.611436540117
29002.46769027828,4014.523100867024,4048.875970805773,-3974.343063471623
29002.46878600667,3787.147836156214,3660.338738837282,-4529.637650709663
29002.46988152219,3519.568909147192,3232.976747078677,-5036.551408685242
29002.47097674045,3214.643337453796,2771.358424624361,-5489.630722293859
29002.47207160759,2875.623471071452,2280.410945227538,-5884.012168972276
29002.47316602425,2506.144242981584,1765.400029006483,-6215.446156037247
29002.47425990231,2110.16886447682,1231.849595312091,-6480.3687491754
29002.4753531035,1691.96843162708,685.5115640722772,-6675.928935200533
29002.47644552812,1256.043363384584,132.2594155323149,-6800.044295260381
29002.47708607102,993.9051977937046,-193.1754005939497,-6839.053265886514
29002.47739967115,864.174997643635,-352.3188562081983,-6848.972292692761
29002.47753510649,807.9059242309866,-420.9608134570678,-6851.38530981837
29002.47765945482,756.1259670511697,-483.9229502738115,-6852.606182527919
29002.4780059615,611.3064920307726,-658.9907517286182,-6850.98199850893
29002.47891460537,228.8217632843715,-1114.216900981334,-6811.598017430506
29002.47998084909,-221.9553971394909,-1637.617398704572,-6700.835098729966
29002.48106608917,-678.4022000761303,-2153.108730681398,-6517.528839587862
29002.48215241676,-1128.087655883433,-2646.215248864921,-6264.532863893792
29002.48323765794,-1565.311015417866,-3110.652988486565,-5944.901039186303
29002.48432156505,-1985.33218316894,-3541.404815321426,-5562.19663972371
29002.4854041162,-2383.699534483001,-3933.930942354839,-5120.613051115212
29002.48648532553,-2756.216967401797,-4284.125500445458,-4624.956164223433
29002.4875652494,-3098.987781927026,-4588.356618068756,-4080.579879258442
29002.4886439735,-3408.447475995408,-4843.494091525309,-3493.326550742625
29002.48972161279,-3681.396992734221,-5046.935990546514,-2869.459502043632
29002.49079831115,-3915.031046666783,-5196.628769551494,-2215.592912491707
29002.49187391035,-4106.909072752306,-5291.060547015639,-1538.83096427004
29002.49294917414,-4255.185230805885,-5329.366763220695,-845.9192008289147
29002.49402406855,-4358.307453866414,-5311.17134122943,-144.2529886799692
29002.49509877942,-4415.230569225247,-5236.70119563448,558.8274052690641
29002.4961735106,-4425.382445831738,-5106.755677632178,1255.985903812923
29002.49724847161,-4388.665741730168,-4922.695635851879,1939.954968290085
29002.49832389274,-4305.455326008077,-4686.424052955343,2603.615515894607
29002.49939970759,-4176.634002600584,-4400.453242742874,3239.880125190816
29002.50047658756,-4003.456459430878,-4067.601778871183,3842.370465940254
29002.50155450931,-3787.703153559519,-3691.341920000019,4404.629029539032
29002.50179566679,-3733.856694574739,-3601.665886277283,4524.223019344408
29002.50195098709,-3698.127210915647,-3542.895865225354,4599.980474492594
29002.50209626915,-3663.971409970131,-3487.219410380822,4669.924923490296
29002.50256278645,-3549.567761741908,-3303.96077618403,4888.376107407376
29002.50347934353,-3304.571660940672,-2925.229239168821,5288.928069311151
29002.50454105749,-2989.422275466072,-2458.845616355815,5702.20014710595
29002.50562162353,-2637.377140313357,-1958.44929150623,6062.882832898708
29002.50670560205,-2256.279984640037,-1435.727646100797,6360.288562898489
29002.50779124293,-1850.655682331317,-896.9702066285679,6590.46885267097
29002.50887831271,-1424.849627151379,-347.9816660887891,6750.78783266855
29002.50996673916,-983.3802065491686,205.386802326997,6839.412731147745
29002.51105645309,-530.9423874188055,757.2271581782145,6855.284456527449
29002.51214735638,-72.3697728705741,1301.623122838197,6798.130606263442
29002.51323935653,387.4323640567516,1832.732832907074,6668.472679142652
29002.51433232529,843.5238284633959,2344.833675228532,6467.627437049498
29002.51542614619,1291.004340604794,2832.409742967838,6197.690701741044
29002.51652067748,1725.053158276011,3290.196991137261,5861.52303125344
29002.51761580779,2141.005351633071,3713.266379649959,5462.703650451585
29002.51871141289,2534.38613504346,4097.059666366349,5005.501529325738
29002.51980739631,2900.975052638714,4437.454342557149,4494.811789931985
29002.5209036399,3236.834772094511,4730.791685836026,3936.121664505779
29002.52200005992,3538.372408095083,4973.933349195321,3335.422925701741
29002.52309657983,3802.367681735802,5164.284201512734,2699.156021985146
29002.52419314261,4026.009156348115,5299.820315692933,2034.131435839694
29002.5252897089,4206.920898472023,5379.106134035898,1347.454923824731
29002.52638624272,4343.183050642492,5401.305582436335,646.4593066765466
29002.52748272402,4433.352458156306,5366.189551937915,-61.3818383745673
29002.52857913103,4476.474357772559,5274.136258410512,-768.5222384729112
29002.52967545446,4472.092489281096,5126.12551146137,-1467.431430262744
29002.53077169441,4420.251428049926,4923.72597230469,-2150.671363901353
29002.53186783189,4321.497290563756,4669.083861577148,-2810.956229072496
29002.53296385524,4176.872056425598,4364.897131257032,-3441.245538625174
29002.53405972505,3987.907927385844,4014.397606571632,-4034.798402570514
29002.53515541778,3756.606704546309,3621.306235112525,-4585.27048413496
29002.53625087173,3485.430098673214,3189.813179129585,-5086.754271693902
29002.53734602896,3177.267985711016,2724.521450559143,-5533.866834466918
29002.53844081367,2835.41404547433,2230.407220843654,-5921.799795686526
29002.53953512839,2463.534479837451,1712.770479783299,-6246.375438520279
29002.54062887964,2065.621486935856,1177.166861150209,-6504.104418336376
29002.54172195417,1645.958545934484,629.3585390739454,-6692.220248679691
29002.54281423157,1209.07002361115,75.24522982906714,-6808.717979859446
29002.54342368096,959.394734608664,-234.6572770158498,-6842.121212058
29002.54366373074,860.1304687795766,-356.5645625038491,-6849.018030238953
29002.54381177713,798.686329318355,-431.6609326644316,-6851.503604011229
29002.54394516635,743.1906830892799,-499.2502724936298,-6852.587083139366
29002.54434359642,576.7556294305713,-700.6211220227184,-6849.294817088628
29002.54528108138,182.3260472042136,-1169.991140007232,-6802.982821531926
29002.54635198158,-269.8135086079389,-1694.642082866757,-6684.214173341597
29002.54743770309,-725.3432760398641,-2208.672202458064,-6493.184595871657
29002.54852392148,-1173.361118779284,-2699.43724144091,-6232.794822688064
29002.54960899946,-1608.413710938022,-3160.943975941599,-5906.126927291319
29002.55069273775,-2025.805906448501,-3588.231128377227,-5516.812143427942
29002.55177511974,-2421.117650710978,-3976.799793170129,-5069.113243615302
29002.55285617578,-2790.192215610618,-4322.592876621898,-4567.89336712478
29002.55393595167,-3129.166560662797,-4622.022391149085,-4018.568704578278
29002.55501454445,-3434.520524542063,-4872.01257188794,-3427.026670974602
29002.55609205609,-3703.095403931866,-5070.013471038633,-2799.581529111516
29002.55716863209,-3932.133633891995,-5214.030648038181,-2142.8833662787
29002.55824471837,-4119.338657318403,-5302.649169622398,-1463.679184923685
29002.5593199861,-4262.715434519133,-5334.964903086755,-769.4243986449452
29002.56039484438,-4360.856723838017,-5310.722359957562,-67.25515915787341
29002.561469532,-4412.778035679779,-5230.215196053076,635.5178137176932
29002.56254428046,-4417.959411612074,-5094.302035722159,1331.580485729732
29002.56361931224,-4376.351322035646,-4904.399529503235,2013.684861965173
29002.56469483907,-4288.376466671138,-4662.470426018435,2674.71837323274
29002.56577218424,-4154.764743914921,-4370.677533571311,3308.416530882588
29002.56684939112,-3977.132618985671,-4032.596628242431,3906.871705143993
29002.56792753206,-3757.210040599498,-3651.499676042155,4464.339340291053
29002.56809596482,-3719.195535689044,-3588.363558644247,4547.29379118186
29002.5683002031,-3671.811891009083,-3510.563933775383,4646.300423733886
29002.56849087066,-3626.31790224054,-3436.730039053069,4737.132477940067
29002.56905743134,-3484.117656798336,-3210.725385878068,4997.651524115209
29002.57006356517,-3206.826732170636,-2786.729523387903,5423.814753928185
29002.57113685726,-2878.654460941474,-2306.342309340984,5823.321377951634
29002.57221920998,-2517.348490325931,-1797.579499547092,6164.58114394014
29002.57330384969,-2128.58477576136,-1268.681488748639,6441.0077595069
29002.57439002328,-1716.678535280589,-725.5706296988726,6649.270869182858
29002.57547760237,-1286.011245824541,-174.0534145618902,6787.004182103173
29002.57656651365,-841.1573407502004,379.987365981446,6852.618644997212
29002.57765667048,-386.8585050508414,930.6242145755659,6845.304323769856
29002.5787479948,72.03715466631851,1471.961016827208,6765.041082167967
29002.57984037137,530.6090242261842,1998.175301236162,6612.603717156082
29002.58093369075,983.9361365832534,2503.604612449913,6389.555450843208
29002.58202781076,1427.136057782844,2982.792250875677,6098.240373266321
29002.58312260412,1855.4394574087,3430.571232325032,5741.750595020556
29002.58421795244,2264.24030385173,3842.11793398819,5323.889971568472
29002.58531373564,2649.142698374506,4213.000999566914,4849.134573445615
29002.58640984489,3006.014060853833,4539.234715193751,4322.577209821781
29002.58750617192,3331.026563755849,4817.318639168013,3749.874560165665
29002.58860264323,3620.708043765194,5044.282772641271,3137.165015779503
29002.58969920313,3871.970866919379,5217.709900577737,2491.005943828183
29002.59079577424,4082.135426220523,5335.75433331395,1818.32526796604
29002.59189233282,4248.973368211305,5397.169881660599,1126.300855090389
29002.59298884595,4370.715257094045,5401.31097169623,422.3200292256927
29002.59408529837,4446.0725460173,5348.140001294978,-286.1154900092328
29002.59518167645,4474.247429229014,5238.22526890412,-991.4586886614929
29002.59627798363,4454.940277596909,5072.731946526646,-1686.206024384332
29002.59737419039,4388.353219572654,4853.416946923106,-2362.944226767467
29002.59847028828,4275.188360423297,4582.603931527159,-3014.462371835949
29002.59956629978,4116.634366654262,4263.151026089482,-3633.830421447744
29002.60066210046,3914.384339260178,3898.4776348735,-4214.374842096309
29002.60175770181,3670.578251511819,3492.447293087393,-4749.909654503012
29002.60285304156,3387.812636816552,3049.389803401714,-5234.686245636132
29002.60394804213,3069.108378289963,2574.041850465519,-5663.492686232284
29002.60504263455,2717.872636004294,2071.486863337206,-6031.721812222533
29002.60613671665,2337.876058721891,1547.11971605924,-6335.408721729044
29002.60723019842,1933.198753692868,1006.568369972335,-6571.292938530373
29002.60832295756,1508.202044698144,455.6539584291047,-6736.845924706279
29002.60941490027,1067.45818033906,-99.70337210177938,-6830.313610042499
29002.60977298659,920.2115766978168,-281.8821931841426,-6845.088927001507
29002.60994345289,849.7333448500071,-368.5071668958927,-6849.353116325442
29002.61011817106,777.267727742562,-457.1930158423635,-6851.867271740051
29002.61028606205,707.4330855131179,-542.2958633093624,-6852.511457305735
29002.61086513383,465.3055683138626,-834.6370644389431,-6841.404280955989
29002.61187905529,38.42360388128732,-1339.931251220123,-6772.267337236758
29002.6129585964,-416.3795281759586,-1864.206993471786,-6629.700552943681
29002.61404488951,-869.602684577446,-2371.997157917459,-6415.807216380949
29002.61513077576,-1313.396721344928,-2854.345666530022,-6133.505927498561
29002.61621540983,-1742.693138996137,-3305.745265183194,-5786.038078755263
29002.61729868925,-2152.902448470056,-3721.392828465582,-5377.240979724898
29002.61838061437,-2539.691437339979,-4096.924916480067,-4911.57969282462
29002.61946122229,-2898.999893800203,-4428.429401550685,-4394.103947933519
29002.62054056907,-3227.075024106976,-4712.476515537724,-3830.394718046603
29002.62161876105,-3520.517135175664,-4946.157804997692,-3226.482400749566
29002.62269591191,-3776.297989244131,-5127.099014323051,-2588.800157020964
29002.62377077645,-3991.543869281396,-5253.357649056286,-1924.973891426556
29002.62484619612,-4164.602259627294,-5324.011646310738,-1240.351098422589
29002.62592122854,-4293.453298211257,-5338.205160031533,-542.790083032495
29002.62699598968,-4376.774166572516,-5295.826067439522,160.3630764102736
29002.62807067828,-4413.721764477224,-5197.345679432779,861.7651248575107
29002.62914550343,-4403.92509982232,-5043.803942598886,1554.10306131091
29002.63022069158,-4347.485387047061,-4836.794138214223,2230.169903564059
29002.63129645107,-4244.974619670076,-4578.451600410728,2882.911718650808
29002.63236927444,-4098.01506528046,-4272.570318798666,3503.41909055599
29002.63344630905,-3907.172228819566,-3920.339274938127,4089.227944132228
29002.63399802614,-3793.265297319176,-3723.598660327082,4372.892026290998
29002.63425009036,-3737.703074870107,-3630.242520573269,4498.489223120499
29002.63444219897,-3693.902672160356,-3557.678406792944,4592.463054063818
29002.63462323462,-3651.490711862375,-3488.202375487896,4679.604741950358
29002.63518264972,-3513.610519187761,-3267.03517275888,4939.924278886642
29002.63618809396,-3240.958914523852,-2846.610317598215,5371.919036787534
29002.63726121984,-2917.249010439793,-2369.199839119579,5778.43740989351
29002.63834344363,-2560.02704916822,-1862.760150999381,6127.262877163424
29002.63942796713,-2174.900609552947,-1335.493434829295,6411.675556256716
29002.64051401819,-1766.148690791581,-793.3104051210624,6628.250484113838
29002.64160149186,-1338.108784362758,-241.9944008331964,6774.536557569189
29002.6426903029,-895.330467062562,312.5693448479401,6848.850318460521
29002.64378039503,-442.5194765319359,864.4641769303214,6850.287513954223
29002.64487165097,15.4768243706031,1407.761527130786,6778.731941508503
29002.6459639798,473.7583038364094,1936.630590251805,6634.862453683332
29002.64705725553,927.4006984895455,2445.372791197884,6420.150858859337
29002.64815134858,1371.523675230229,2928.501837896337,6136.847847759587
29002.64924613287,1801.348273049933,3380.808346989821,5787.956704150021
29002.65034147372,2212.245622578878,3797.413214285894,5377.203907420855
29002.65143725689,2599.799501935765,4173.83320062017,4908.987009078917
29002.65253336778,2959.846817649687,4506.021389518278,4388.331116620208
29002.65362971172,3288.529699919079,4790.417160927236,3820.822691788518
29002.65472621677,3582.335992282278,5023.98186187771,3212.542522417305
29002.65582280889,3838.128633253456,5204.223392432184,2570.010642308958
29002.65691942285,4053.182171772662,5329.224998638178,1900.109292351372
29002.65801602385,4225.213776395031,5397.664845843289,1209.993574932198
29002.65911259664,4352.400732228408,5408.822675406337,507.0194205250471
29002.66020910339,4433.393518453398,5362.585345886149,-201.3076115945179
29002.66130553545,4467.335384710403,5259.447800050785,-907.4446300106854
29002.66240188399,4453.866144485376,5100.505418603822,-1603.8718317866
29002.66349813455,4393.126408495557,4887.443884610814,-2283.167735579303
29002.66459426651,4285.757392911666,4622.523138168265,-2938.086958470621
29002.66569021807,4132.901097728484,4308.565945022472,-3561.617669976368
29002.66678602111,3936.169666034627,3948.88983148326,-4147.132189212718
29002.66788161762,3697.653629984648,3547.324338597131,-4688.352318722838
29002.66897695504,3419.891212796769,3108.148150323717,-5179.47419023146
29002.67007196312,3105.847353282526,2636.052850870244,-5615.220868453491
29002.6711665575,2758.883705438075,2136.093590738003,-5990.905106993165
29002.67226066674,2382.714741249794,1613.622905526235,-6302.49156051638
29002.67335417306,1981.38842149636,1074.261235169614,-6546.625979578845
29002.67444697738,1559.221236829726,523.8054273293193,-6720.695478678879
29002.6755389781,1120.757470409011,-31.82551834679876,-6822.851065882886
29002.67602927038,919.7222324353738,-281.5397029048082,-6845.022118134365
29002.67629993615,807.8645354231938,-419.1690240174848,-6850.930992622007
29002.67654373527,706.6537880657348,-542.9039909933687,-6852.391053063067
29002.67724609922,413.1584366265802,-897.5246615881675,-6836.119330845128
29002.67828232368,-22.80817596380591,-1412.999465083586,-6756.71936060652
29002.67936448033,-477.7952630334263,-1936.68188386864,-6603.988319571549
29002.68045089525,-929.4923567132315,-2441.861042254259,-6380.372348234288
29002.68153661166,-1371.000839872517,-2920.71609277971,-6088.77828796537
29002.68262104323,-1797.387849563745,-3367.905486820749,-5732.515352828594
29002.68370411114,-2204.106506650735,-3778.684520281815,-5315.511297145317
29002.68478582691,-2586.866631106501,-4148.74817985123,-4842.314714565368
29002.68586623051,-2941.653210211426,-4474.245191360558,-4318.053301772698
29002.68694538146,-3264.763822125618,-4751.812097524875,-3748.376996911649
29002.68802339178,-3552.853865261672,-4978.611374079821,-3139.374300032149
29002.68910038642,-3802.954737676231,-5152.343597026449,-2497.523014664708
29002.69017982854,-4013.084779572012,-5271.549271504556,-1827.523275224966
29002.69125567983,-4179.870444967245,-5334.338697498974,-1140.269767355381
29002.69233072253,-4302.211644800989,-5340.521109418796,-441.4075681157644
29002.69340547163,-4378.929035626887,-5290.10867883565,261.9546028319506
29002.69448017023,-4409.25405628854,-5183.657243614114,962.5008562325207
29002.69555505283,-4392.883357918563,-5022.284533691103,1652.943926807547
29002.69663032216,-4329.984590264694,-4807.665902339724,2326.080960035066
29002.69770620242,-4221.194222342575,-4542.010488614596,2974.897382230877
29002.6987831035,-4067.579281668876,-4227.982621377461,3592.72308645703
29002.69986074162,-3870.767560441412,-3868.948437076425,4172.804687622202
29002.700406753,-3755.265361247577,-3671.151428317573,4450.184541884181
29002.70057225381,-3718.226536515163,-3609.203172907022,4531.901301114226
29002.7006916626,-3690.926547169817,-3563.94755786071,4590.157157468058
29002.7008019563,-3665.284778064188,-3521.735395615477,4643.435386258075
29002.70111953571,-3589.195700548767,-3398.028714672166,4793.94497228449
29002.70209706643,-3334.651013038094,-2998.202620257816,5228.977181376879
29002.70316644821,-3023.163701710981,-2531.167204403074,5652.699182732038
29002.70424787293,-2676.35638378253,-2032.244234040272,6021.509904501247
29002.7053319359,-2300.334226966388,-1510.563560357278,6327.21178991059
29002.70641757181,-1899.355324154881,-972.0959562844114,6566.025722594762
